Order ID;Order Date;Ship Date;Ship Code;Customer ID;Postal Code;Product ID;Sales;Quantity;Discount;Profit
CA-2015-149846;22-5-2015;26-5-2015;SC_03;SB-20185;90045;TEC-MA-10004002;2973,32;7;0,2;334,4985
CA-2015-149846;22-5-2015;26-5-2015;SC_03;SB-20185;90045;OFF-ST-10002406;104,79;7;0;29,3412
CA-2015-149846;22-5-2015;26-5-2015;SC_03;SB-20185;90045;TEC-PH-10003645;775,728;6;0,2;58,1796
CA-2017-159149;17-2-2017;19-2-2017;SC_02;CR-12820;77041;FUR-BO-10001601;89,0664;1;0,32;-17,0274
CA-2017-159149;17-2-2017;19-2-2017;SC_02;CR-12820;77041;OFF-AR-10000937;175,44;6;0,2;52,632
CA-2017-159149;17-2-2017;19-2-2017;SC_02;CR-12820;77041;TEC-PH-10000038;438,336;4;0,2;-87,6672
US-2017-167570;8-12-2017;15-12-2017;SC_03;EG-13900;19140;FUR-CH-10003396;215,544;4;0,3;-58,5048
CA-2017-160122;18-11-2017;23-11-2017;SC_03;RD-19930;60623;OFF-EN-10002592;55,584;6;0,2;20,844
CA-2017-160122;18-11-2017;23-11-2017;SC_03;RD-19930;60623;FUR-CH-10000422;127,386;2;0,3;-25,4772
CA-2016-130393;1-12-2016;3-12-2016;SC_04;JM-15865;76903;FUR-CH-10002647;248,43;5;0,3;-17,745
CA-2016-130393;1-12-2016;3-12-2016;SC_04;JM-15865;76903;OFF-AP-10004859;11,648;4;0,8;-30,8672
CA-2016-130393;1-12-2016;3-12-2016;SC_04;JM-15865;76903;FUR-CH-10004477;85,246;2;0,3;-1,2178
CA-2017-144820;3-10-2017;7-10-2017;SC_04;LW-16825;77506;OFF-AR-10004817;20,64;5;0,2;2,322
CA-2017-101014;29-8-2017;4-9-2017;SC_03;RW-19540;90049;FUR-FU-10003374;148,02;3;0;41,4456
CA-2017-105543;24-11-2017;24-11-2017;SC_01;BG-11695;67846;OFF-ST-10003123;33,29;1;0;7,9896
US-2017-113201;30-6-2017;5-7-2017;SC_03;TT-21220;90045;OFF-PA-10000675;204,95;5;0;100,4255
US-2017-106551;22-7-2017;27-7-2017;SC_03;EB-13930;60653;FUR-CH-10004997;526,344;4;0,3;-75,192
CA-2016-116722;11-11-2016;16-11-2016;SC_03;LP-17080;94110;FUR-FU-10001934;41,96;2;0;10,9096
CA-2016-116722;11-11-2016;16-11-2016;SC_03;LP-17080;94110;FUR-CH-10004997;451,152;3;0,2;0
CA-2016-116722;11-11-2016;16-11-2016;SC_03;LP-17080;94110;OFF-BI-10001890;31,504;11;0,2;11,0264
CA-2014-138128;9-12-2014;15-12-2014;SC_03;FP-14320;19134;OFF-EN-10002500;30,672;3;0,2;9,585
CA-2014-138128;9-12-2014;15-12-2014;SC_03;FP-14320;19134;TEC-CO-10001766;1079,976;4;0,4;125,9972
US-2017-150070;7-9-2017;12-9-2017;SC_03;JA-15970;95351;FUR-CH-10004860;161,568;2;0,2;-28,2744
CA-2015-137064;6-2-2015;13-2-2015;SC_03;TS-21655;77070;OFF-BI-10002049;2,934;3;0,8;-4,9878
CA-2015-137064;6-2-2015;13-2-2015;SC_03;TS-21655;77070;TEC-AC-10003499;18,528;2;0,2;4,4004
CA-2015-137064;6-2-2015;13-2-2015;SC_03;TS-21655;77070;OFF-ST-10003470;670,752;3;0,2;-125,766
CA-2017-157350;26-8-2017;1-9-2017;SC_03;DP-13000;60610;FUR-FU-10000222;64,96;5;0,6;-43,848
CA-2014-127866;20-7-2014;23-7-2014;SC_02;JD-15895;92503;TEC-AC-10000023;41,94;2;0;15,0984
CA-2014-127866;20-7-2014;23-7-2014;SC_02;JD-15895;92503;OFF-PA-10003971;11,96;2;0;5,8604
CA-2014-127866;20-7-2014;23-7-2014;SC_02;JD-15895;92503;OFF-AR-10003481;13,12;4;0;3,8048
CA-2014-127866;20-7-2014;23-7-2014;SC_02;JD-15895;92503;OFF-ST-10001490;535,41;3;0;160,623
CA-2015-131352;8-10-2015;13-10-2015;SC_03;GH-14485;75081;FUR-FU-10003708;72,78;3;0,6;-70,9605
CA-2015-121776;16-2-2015;21-2-2015;SC_03;RD-19585;90008;OFF-PA-10001970;36,84;3;0;17,3148
CA-2015-121776;16-2-2015;21-2-2015;SC_03;RD-19585;90008;OFF-LA-10002762;87,71;7;0;41,2237
CA-2016-118073;12-8-2016;16-8-2016;SC_03;CS-12490;33801;FUR-TA-10002533;562,2925;7;0,45;-255,5875
CA-2014-103219;9-11-2014;13-11-2014;SC_03;BF-11215;10035;FUR-FU-10004091;56,52;9;0;21,4776
CA-2016-102561;18-7-2016;22-7-2016;SC_03;NK-18490;19140;OFF-AR-10001545;11,264;8;0,2;1,2672
CA-2016-102561;18-7-2016;22-7-2016;SC_03;NK-18490;19140;OFF-ST-10001476;284,08;10;0,2;24,857
CA-2016-102561;18-7-2016;22-7-2016;SC_03;NK-18490;19140;OFF-PA-10004971;18,496;4;0,2;6,7048
CA-2016-100993;5-2-2016;10-2-2016;SC_03;AZ-10750;92037;OFF-LA-10003223;14,73;3;0;7,2177
CA-2016-100993;5-2-2016;10-2-2016;SC_03;AZ-10750;92037;OFF-ST-10004340;186,54;3;0;50,3658
CA-2016-100993;5-2-2016;10-2-2016;SC_03;AZ-10750;92037;FUR-TA-10001095;557,728;4;0,2;6,9716
CA-2016-100993;5-2-2016;10-2-2016;SC_03;AZ-10750;92037;TEC-PH-10001448;159,968;4;0,2;-31,9936
US-2014-112949;20-6-2014;27-6-2014;SC_03;Co-12640;73505;OFF-AP-10001005;471,9;6;0;155,727
US-2014-112949;20-6-2014;27-6-2014;SC_03;Co-12640;73505;OFF-AR-10003469;3,52;2;0;1,6896
US-2017-146822;9-6-2017;14-6-2017;SC_03;AG-10675;24153;OFF-PA-10000249;49,12;4;0;23,0864
US-2016-131058;27-12-2016;31-12-2016;SC_03;EM-14140;92704;OFF-LA-10001613;20,16;7;0;9,8784
CA-2014-167997;26-1-2014;29-1-2014;SC_02;CA-11965;57701;OFF-BI-10001758;10,68;2;0;5,0196
CA-2014-167997;26-1-2014;29-1-2014;SC_02;CA-11965;57701;FUR-BO-10004409;141,96;2;0;39,7488
CA-2017-140151;23-3-2017;25-3-2017;SC_02;RB-19360;98115;OFF-ST-10001558;32,48;2;0;4,872
CA-2017-140151;23-3-2017;25-3-2017;SC_02;RB-19360;98115;OFF-PA-10002986;20,04;3;0;9,6192
CA-2017-140151;23-3-2017;25-3-2017;SC_02;RB-19360;98115;TEC-CO-10004722;13999,96;4;0;6719,9808
US-2017-143770;20-3-2017;24-3-2017;SC_03;RD-19720;6457;TEC-AC-10002842;238;2;0;38,08
US-2017-143770;20-3-2017;24-3-2017;SC_03;RD-19720;6457;OFF-PA-10001125;61,96;2;0;27,882
CA-2016-131296;4-10-2016;9-10-2016;SC_03;MS-17830;21215;FUR-TA-10002622;239,372;2;0,3;-23,9372
CA-2016-103464;18-11-2016;22-11-2016;SC_03;PG-18820;92105;TEC-AC-10002842;595;5;0;95,2
CA-2017-136238;26-12-2017;1-1-2018;SC_03;KB-16240;79762;OFF-PA-10004285;16,032;3;0,2;5,6112
CA-2016-120803;9-3-2016;13-3-2016;SC_03;RB-19465;6460;TEC-AC-10004469;199,75;5;0;87,89
CA-2016-134138;16-2-2016;20-2-2016;SC_03;JD-15790;7109;FUR-CH-10001545;227,96;2;0;36,4736
CA-2015-120915;28-9-2015;3-10-2015;SC_04;JJ-15445;10035;OFF-AP-10002578;293,52;6;0;76,3152
CA-2015-120915;28-9-2015;3-10-2015;SC_04;JJ-15445;10035;TEC-PH-10003012;307,98;2;0;89,3142
CA-2015-168207;2-11-2015;6-11-2015;SC_03;LT-17110;92105;FUR-FU-10004909;96,96;6;0;33,936
CA-2015-168207;2-11-2015;6-11-2015;SC_03;LT-17110;92105;OFF-BI-10001524;117,488;7;0,2;41,1208
CA-2015-168207;2-11-2015;6-11-2015;SC_03;LT-17110;92105;OFF-BI-10003355;11,952;3;0,2;4,1832
CA-2015-168207;2-11-2015;6-11-2015;SC_03;LT-17110;92105;FUR-BO-10004357;512,499;3;0,15;-30,147
CA-2016-144148;31-7-2016;5-8-2016;SC_03;AH-10690;94122;FUR-TA-10002774;863,128;7;0,2;-32,3673
CA-2017-107174;6-11-2017;13-11-2017;SC_03;AB-10060;98105;FUR-TA-10004575;2036,86;7;0;366,6348
CA-2017-107174;6-11-2017;13-11-2017;SC_03;AB-10060;98105;FUR-CH-10003312;449,568;2;0,2;-73,0548
CA-2017-107174;6-11-2017;13-11-2017;SC_03;AB-10060;98105;TEC-AC-10001465;108,96;3;0;32,688
CA-2016-146150;14-2-2016;19-2-2016;SC_03;FM-14380;39212;OFF-AR-10002240;264,18;7;0;68,6868
CA-2014-114125;9-7-2014;13-7-2014;SC_03;GH-14410;90049;OFF-LA-10004559;2,88;1;0;1,4112
CA-2014-114125;9-7-2014;13-7-2014;SC_03;GH-14410;90049;OFF-BI-10003291;41,904;6;0,2;14,1426
CA-2014-114125;9-7-2014;13-7-2014;SC_03;GH-14410;90049;OFF-ST-10001505;23,92;4;0;4,0664
CA-2016-114944;30-1-2016;4-2-2016;SC_03;HE-14800;60623;OFF-PA-10003892;156,512;4;0,2;52,8228
CA-2016-135965;22-9-2016;25-9-2016;SC_02;SZ-20035;10035;OFF-ST-10002370;128,34;6;0;37,2186
CA-2017-149699;22-12-2017;24-12-2017;SC_02;CM-12115;90008;TEC-AC-10000474;474,95;5;0;142,485
CA-2016-166429;2-9-2016;8-9-2016;SC_03;TG-21310;98198;TEC-CO-10002095;999,98;2;0;449,991
CA-2015-112767;2-8-2015;6-8-2015;SC_03;DK-12985;97477;FUR-TA-10003469;277,5;4;0,5;-188,7
CA-2015-119879;21-11-2015;25-11-2015;SC_03;SS-20410;19120;FUR-TA-10002958;1252,704;8;0,4;-480,2032
CA-2015-119879;21-11-2015;25-11-2015;SC_03;SS-20410;19120;TEC-PH-10002923;110,97;5;0,4;-24,0435
CA-2017-155642;18-5-2017;22-5-2017;SC_03;BM-11575;60653;FUR-FU-10004973;22,608;3;0,6;-10,1736
CA-2017-155642;18-5-2017;22-5-2017;SC_03;BM-11575;60653;FUR-FU-10001918;1,892;1;0,6;-0,9933
US-2017-101721;23-7-2017;27-7-2017;SC_03;MY-17380;60623;OFF-PA-10003641;63,312;3;0,2;20,5764
CA-2015-136728;13-9-2015;17-9-2015;SC_04;AG-10900;60623;OFF-EN-10002621;7,824;1;0,2;2,934
CA-2015-136728;13-9-2015;17-9-2015;SC_04;AG-10900;60623;FUR-CH-10003817;170,072;4;0,3;-12,148
CA-2016-127194;10-12-2016;16-12-2016;SC_03;BW-11110;10024;OFF-PA-10000659;62,82;9;0;29,5254
CA-2015-140375;2-10-2015;5-10-2015;SC_04;SG-20470;20852;OFF-PA-10001870;19,44;3;0;9,3312
CA-2015-140375;2-10-2015;5-10-2015;SC_04;SG-20470;20852;OFF-BI-10000320;7,38;1;0;3,6162
US-2017-155866;17-11-2017;21-11-2017;SC_03;CC-12370;10011;OFF-PA-10004735;38,88;6;0;18,6624
US-2017-155866;17-11-2017;21-11-2017;SC_03;CC-12370;10011;FUR-FU-10004091;187,76;4;0;76,9816
CA-2015-141327;30-11-2015;3-12-2015;SC_02;LR-16915;27707;OFF-BI-10000546;6,048;7;0,7;-4,2336
CA-2015-141327;30-11-2015;3-12-2015;SC_02;LR-16915;27707;OFF-AP-10001293;98,352;3;0,2;9,8352
CA-2015-141327;30-11-2015;3-12-2015;SC_02;LR-16915;27707;FUR-FU-10000576;335,744;2;0,2;25,1808
CA-2015-136700;6-12-2015;11-12-2015;SC_04;DB-13120;93101;OFF-PA-10004519;8,96;2;0;4,3904
CA-2017-102736;5-9-2017;9-9-2017;SC_03;LP-17095;37918;TEC-AC-10004568;89,568;4;0,2;-1,1196
CA-2017-102736;5-9-2017;9-9-2017;SC_03;LP-17095;37918;OFF-AR-10001897;71,96;5;0,2;7,196
CA-2017-102736;5-9-2017;9-9-2017;SC_03;LP-17095;37918;OFF-PA-10001800;15,552;3;0,2;5,4432
CA-2017-125269;24-4-2017;30-4-2017;SC_03;AF-10870;60610;OFF-BI-10001628;10,43;5;0,8;-18,2525
CA-2017-125269;24-4-2017;30-4-2017;SC_03;AF-10870;60610;OFF-ST-10004123;72,784;1;0,2;-18,196
CA-2015-114811;8-11-2015;8-11-2015;SC_01;KD-16495;10024;OFF-ST-10000885;67,15;5;0;16,7875
CA-2015-114811;8-11-2015;8-11-2015;SC_01;KD-16495;10024;TEC-PH-10004165;549,98;2;0;142,9948
CA-2015-114811;8-11-2015;8-11-2015;SC_01;KD-16495;10024;FUR-FU-10002240;11,82;3;0;4,728
CA-2015-114811;8-11-2015;8-11-2015;SC_01;KD-16495;10024;TEC-MA-10000045;4643,8;4;0;2229,024
CA-2015-114811;8-11-2015;8-11-2015;SC_01;KD-16495;10024;FUR-CH-10003746;577,764;2;0,1;115,5528
CA-2015-122266;26-4-2015;30-4-2015;SC_03;SA-20830;32114;FUR-TA-10000577;191,5155;1;0,45;-76,6062
CA-2015-122266;26-4-2015;30-4-2015;SC_03;SA-20830;32114;OFF-AR-10004757;2,624;1;0,2;0,4264
CA-2015-141565;20-9-2015;24-9-2015;SC_03;BG-11035;37211;OFF-BI-10000545;1369,764;6;0,7;-913,176
CA-2015-141565;20-9-2015;24-9-2015;SC_03;BG-11035;37211;OFF-ST-10001522;294,368;4;0,2;-58,8736
CA-2017-128769;7-9-2017;12-9-2017;SC_03;DM-12955;37211;OFF-AP-10001271;81,568;2;0,2;7,1372
CA-2016-116337;7-11-2016;12-11-2016;SC_03;MC-17845;75220;FUR-FU-10002030;44,46;5;0,6;-17,784
CA-2016-116337;7-11-2016;12-11-2016;SC_03;MC-17845;75220;OFF-ST-10001272;314,088;3;0,2;19,6305
CA-2015-120845;25-9-2015;2-10-2015;SC_03;ML-17395;37130;OFF-BI-10001116;6,336;4;0,7;-4,6464
CA-2015-120845;25-9-2015;2-10-2015;SC_03;ML-17395;37130;OFF-PA-10004665;10,48;1;0,2;3,799
CA-2015-120845;25-9-2015;2-10-2015;SC_03;ML-17395;37130;OFF-BI-10004506;2,469;1;0,7;-1,8106
CA-2015-120845;25-9-2015;2-10-2015;SC_03;ML-17395;37130;OFF-BI-10001982;3,264;2;0,7;-2,2848
CA-2014-120775;3-10-2014;7-10-2014;SC_03;RD-19930;75217;OFF-FA-10002676;4,344;3;0,2;0,8688
CA-2014-120775;3-10-2014;7-10-2014;SC_03;RD-19930;75217;FUR-FU-10000758;31,776;3;0,6;-19,0656
CA-2014-120775;3-10-2014;7-10-2014;SC_03;RD-19930;75217;OFF-LA-10002271;4,928;2;0,2;1,7248
CA-2014-120775;3-10-2014;7-10-2014;SC_03;RD-19930;75217;OFF-BI-10002609;1,788;3;0,8;-3,0396
CA-2014-120775;3-10-2014;7-10-2014;SC_03;RD-19930;75217;OFF-FA-10000254;15,072;4;0,2;-3,768
CA-2014-152905;18-2-2014;24-2-2014;SC_03;AB-10015;76017;OFF-ST-10000321;12,624;2;0,2;-2,5248
CA-2016-104633;12-6-2016;16-6-2016;SC_03;EA-14035;91104;OFF-PA-10000241;185,88;6;0;83,646
CA-2016-104633;12-6-2016;16-6-2016;SC_03;EA-14035;91104;OFF-PA-10004782;12,96;2;0;6,2208
CA-2017-104136;1-11-2017;4-11-2017;SC_04;SF-20065;2149;OFF-PA-10004243;189,7;10;0;91,056
CA-2017-104136;1-11-2017;4-11-2017;SC_04;SF-20065;2149;OFF-PA-10001033;40,99;1;0;20,0851
CA-2016-123050;4-4-2016;8-4-2016;SC_04;BC-11125;12180;FUR-FU-10000723;82,64;2;0;7,4376
CA-2016-123050;4-4-2016;8-4-2016;SC_04;BC-11125;12180;OFF-ST-10003455;31,02;2;0;8,0652
CA-2016-123050;4-4-2016;8-4-2016;SC_04;BC-11125;12180;TEC-AC-10001109;89,97;3;0;37,7874
CA-2016-162355;30-6-2016;2-7-2016;SC_04;PF-19165;30328;OFF-AR-10004344;35,97;3;0;9,7119
CA-2016-162355;30-6-2016;2-7-2016;SC_04;PF-19165;30328;FUR-BO-10004695;1266,86;7;0;291,3778
CA-2014-158225;22-9-2014;28-9-2014;SC_03;SE-20110;95123;OFF-ST-10000675;169,45;5;0;42,3625
CA-2014-158225;22-9-2014;28-9-2014;SC_03;SE-20110;95123;OFF-ST-10002301;40,68;2;0;0,4068
CA-2017-102204;1-5-2017;6-5-2017;SC_03;CJ-12010;32216;OFF-SU-10001212;3,328;2;0,2;0,416
CA-2017-102204;1-5-2017;6-5-2017;SC_03;CJ-12010;32216;FUR-TA-10001889;933,262;4;0,45;-458,1468
CA-2017-102204;1-5-2017;6-5-2017;SC_03;CJ-12010;32216;FUR-CH-10002024;2803,92;5;0,2;0
CA-2017-103065;20-10-2017;20-10-2017;SC_01;PT-19090;32216;OFF-ST-10000617;4,768;2;0,2;-0,7748
CA-2017-103065;20-10-2017;20-10-2017;SC_01;PT-19090;32216;OFF-PA-10000380;6,672;1;0,2;2,502
CA-2017-103065;20-10-2017;20-10-2017;SC_01;PT-19090;32216;OFF-AR-10003251;4,448;2;0,2;1,112
CA-2017-103065;20-10-2017;20-10-2017;SC_01;PT-19090;32216;FUR-FU-10000175;43,936;4;0,2;6,0412
CA-2014-109855;1-9-2014;5-9-2014;SC_03;LH-16900;10009;OFF-BI-10004716;23,744;2;0,2;8,3104
CA-2014-109855;1-9-2014;5-9-2014;SC_03;LH-16900;10009;TEC-AC-10002842;357;3;0;57,12
CA-2014-109897;12-8-2014;16-8-2014;SC_03;BW-11200;94122;TEC-PH-10003691;806,336;8;0,2;50,396
CA-2014-109897;12-8-2014;16-8-2014;SC_03;BW-11200;94122;FUR-FU-10002878;85,44;3;0;31,6128
US-2014-143581;19-8-2014;23-8-2014;SC_03;BS-11365;31907;OFF-ST-10000991;344,91;3;0;10,3473
CA-2015-129217;10-5-2015;10-5-2015;SC_01;DP-13390;60505;OFF-AP-10002439;70,97;5;0,8;-191,619
CA-2015-129217;10-5-2015;10-5-2015;SC_01;DP-13390;60505;OFF-AR-10004602;36,784;2;0,2;3,6784
CA-2016-133816;10-5-2016;13-5-2016;SC_04;CS-12400;19134;TEC-PH-10001795;743,988;2;0,4;-123,998
CA-2015-140221;5-3-2015;9-3-2015;SC_04;MS-17365;60653;OFF-BI-10002854;11,212;2;0,8;-16,818
CA-2015-140221;5-3-2015;9-3-2015;SC_04;MS-17365;60653;FUR-FU-10000023;4,712;2;0,6;-1,8848
CA-2015-140221;5-3-2015;9-3-2015;SC_04;MS-17365;60653;OFF-AP-10000828;180,98;5;0,8;-470,548
CA-2015-140221;5-3-2015;9-3-2015;SC_04;MS-17365;60653;OFF-ST-10000777;60,416;2;0,2;6,0416
CA-2017-152310;12-8-2017;19-8-2017;SC_03;DK-12895;98103;TEC-CO-10000971;299,99;1;0;89,997
CA-2017-152310;12-8-2017;19-8-2017;SC_03;DK-12895;98103;OFF-PA-10003134;192,16;4;0;92,2368
CA-2017-152310;12-8-2017;19-8-2017;SC_03;DK-12895;98103;TEC-PH-10002538;242,624;8;0,2;27,2952
CA-2017-152310;12-8-2017;19-8-2017;SC_03;DK-12895;98103;OFF-ST-10001228;46,74;3;0;11,685
CA-2017-152310;12-8-2017;19-8-2017;SC_03;DK-12895;98103;TEC-AC-10000397;174,95;5;0;12,2465
CA-2017-152310;12-8-2017;19-8-2017;SC_03;DK-12895;98103;OFF-BI-10004308;100,704;6;0,2;37,764
CA-2016-118101;26-6-2016;26-6-2016;SC_01;SN-20560;48066;OFF-PA-10000357;368,91;9;0;180,7659
CA-2016-118101;26-6-2016;26-6-2016;SC_01;SN-20560;48066;OFF-BI-10000773;8,02;1;0;3,7694
CA-2016-118101;26-6-2016;26-6-2016;SC_01;SN-20560;48066;OFF-ST-10001837;171,04;4;0;44,4704
CA-2016-100307;15-12-2016;19-12-2016;SC_03;TC-21475;72701;OFF-PA-10002552;19,44;3;0;9,3312
CA-2015-138457;13-9-2015;17-9-2015;SC_03;AM-10705;28540;OFF-BI-10000014;13,092;4;0,7;-10,0372
CA-2014-131800;30-12-2014;4-1-2015;SC_03;AJ-10960;10035;OFF-AP-10004136;122,94;3;0;30,735
CA-2014-131800;30-12-2014;4-1-2015;SC_03;AJ-10960;10035;OFF-BI-10003429;35,448;7;0,2;12,8499
CA-2014-118304;29-4-2014;4-5-2014;SC_03;KH-16360;19901;TEC-PH-10000376;19,98;2;0;5,1948
CA-2017-121790;30-1-2017;6-2-2017;SC_03;LP-17095;60505;FUR-TA-10003469;69,375;1;0,5;-47,175
CA-2017-121790;30-1-2017;6-2-2017;SC_03;LP-17095;60505;OFF-SU-10004231;31,68;4;0,2;2,772
CA-2017-121790;30-1-2017;6-2-2017;SC_03;LP-17095;60505;TEC-PH-10002584;2003,168;4;0,2;250,396
CA-2017-121790;30-1-2017;6-2-2017;SC_03;LP-17095;60505;OFF-AR-10003602;9,344;2;0,2;3,1536
CA-2016-169670;25-12-2016;31-12-2016;SC_03;JE-15715;10009;FUR-CH-10002331;2563,056;8;0,1;313,2624
CA-2016-139549;20-10-2016;25-10-2016;SC_03;MY-18295;92020;FUR-CH-10001802;387,136;4;0,2;4,8392
CA-2015-104059;13-6-2015;15-6-2015;SC_04;FC-14245;45503;OFF-AR-10000634;3,424;1;0,2;0,2996
CA-2017-164112;30-6-2017;4-7-2017;SC_03;ND-18460;10550;OFF-ST-10002615;1085,42;7;0;282,2092
CA-2015-143882;26-6-2015;30-6-2015;SC_03;DB-13360;44107;OFF-PA-10004040;43,056;9;0,2;15,6078
US-2016-139262;21-2-2016;25-2-2016;SC_03;LC-16960;33614;OFF-BI-10003727;3,762;3;0,7;-2,7588
US-2016-139262;21-2-2016;25-2-2016;SC_03;LC-16960;33614;OFF-BI-10002026;34,86;2;0,7;-26,726
US-2016-139262;21-2-2016;25-2-2016;SC_03;LC-16960;33614;OFF-ST-10001496;432,456;3;0,2;32,4342
CA-2017-146192;22-4-2017;26-4-2017;SC_03;BD-11725;31907;OFF-ST-10003716;675,06;3;0;87,7578
CA-2017-134810;9-5-2017;10-5-2017;SC_02;MC-17605;28540;OFF-EN-10002504;65,232;3;0,2;22,0158
CA-2017-134810;9-5-2017;10-5-2017;SC_02;MC-17605;28540;FUR-CH-10001270;207;3;0,2;25,875
CA-2015-154284;21-12-2015;26-12-2015;SC_04;SZ-20035;60174;TEC-MA-10004241;600,53;2;0,3;137,264
CA-2015-154284;21-12-2015;26-12-2015;SC_04;SZ-20035;60174;OFF-AR-10001468;59,904;2;0,2;14,2272
CA-2015-154284;21-12-2015;26-12-2015;SC_04;SZ-20035;60174;TEC-AC-10003198;637,44;8;0,2;135,456
CA-2015-154284;21-12-2015;26-12-2015;SC_04;SZ-20035;60174;FUR-FU-10003039;51,756;3;0,6;-33,6414
CA-2014-156244;12-8-2014;16-8-2014;SC_03;DH-13675;33180;OFF-PA-10000295;31,104;6;0,2;10,8864
CA-2014-156244;12-8-2014;16-8-2014;SC_03;DH-13675;33180;OFF-AR-10004344;47,96;5;0,2;4,1965
CA-2014-156244;12-8-2014;16-8-2014;SC_03;DH-13675;33180;TEC-AC-10002473;158,928;7;0,2;41,7186
CA-2014-156244;12-8-2014;16-8-2014;SC_03;DH-13675;33180;OFF-AP-10002403;211,248;6;0,2;15,8436
CA-2014-156244;12-8-2014;16-8-2014;SC_03;DH-13675;33180;OFF-SU-10000432;5,552;2;0,2;-1,041
CA-2014-156244;12-8-2014;16-8-2014;SC_03;DH-13675;33180;OFF-LA-10000443;2,952;1;0,2;0,9963
CA-2015-106362;11-12-2015;15-12-2015;SC_03;LC-16885;45373;OFF-BI-10003166;10,332;3;0,7;-7,5768
US-2017-168802;3-11-2017;7-11-2017;SC_03;JO-15145;98103;OFF-BI-10002393;18,368;4;0,2;5,9696
US-2017-146906;13-3-2017;17-3-2017;SC_03;MT-17815;10011;TEC-PH-10001809;299,9;2;0;74,975
CA-2016-166380;30-5-2016;3-6-2016;SC_03;EB-13750;22204;OFF-EN-10002600;26,55;9;0;12,744
CA-2016-166380;30-5-2016;3-6-2016;SC_03;EB-13750;22204;TEC-AC-10000109;111,98;2;0;26,8752
US-2015-158911;5-7-2015;11-7-2015;SC_03;RS-19765;28205;FUR-FU-10003829;4,928;2;0,2;0,7392
US-2015-158911;5-7-2015;11-7-2015;SC_03;RS-19765;28205;OFF-LA-10003223;11,784;3;0,2;4,2717
US-2014-103338;11-3-2014;15-3-2014;SC_03;RB-19435;95661;OFF-AR-10001770;7,98;3;0;2,0748
CA-2015-109169;20-4-2015;24-4-2015;SC_03;OT-18730;48234;OFF-EN-10003296;180,96;2;0;81,432
US-2017-167318;26-7-2017;1-8-2017;SC_03;GZ-14545;90036;TEC-AC-10003870;1649,95;5;0;659,98
US-2017-167318;26-7-2017;1-8-2017;SC_03;GZ-14545;90036;FUR-CH-10000665;362,352;3;0,2;45,294
US-2014-120313;31-10-2014;2-11-2014;SC_04;NL-18310;94110;TEC-PH-10003092;73,584;2;0,2;8,2782
CA-2017-135419;3-11-2017;9-11-2017;SC_03;BG-11740;93309;FUR-TA-10001086;486,368;4;0,2;36,4776
CA-2016-128671;11-8-2016;16-8-2016;SC_03;MT-18070;74133;OFF-PA-10001870;32,4;5;0;15,552
CA-2016-128671;11-8-2016;16-8-2016;SC_03;MT-18070;74133;OFF-BI-10003305;41,86;7;0;19,2556
CA-2016-128671;11-8-2016;16-8-2016;SC_03;MT-18070;74133;OFF-BI-10003007;77,56;2;0;35,6776
CA-2016-149335;25-7-2016;25-7-2016;SC_01;BC-11125;94122;OFF-AR-10001419;37,17;9;0;11,151
CA-2014-168312;1-3-2014;7-3-2014;SC_03;GW-14605;77036;OFF-ST-10003692;137,352;3;0,2;8,5845
CA-2014-168312;1-3-2014;7-3-2014;SC_03;GW-14605;77036;FUR-TA-10001866;376,509;3;0,3;-43,0296
US-2017-105935;26-1-2017;31-1-2017;SC_03;BD-11500;31907;FUR-FU-10002157;62,72;4;0;24,4608
US-2017-105935;26-1-2017;31-1-2017;SC_03;BD-11500;31907;TEC-PH-10001459;2939,93;7;0;764,3818
CA-2014-161508;12-7-2014;16-7-2014;SC_03;PV-18985;77573;FUR-CH-10002126;512,358;3;0,3;-14,6388
CA-2014-161508;12-7-2014;16-7-2014;SC_03;PV-18985;77573;OFF-FA-10001561;3,488;2;0,2;0,5668
CA-2014-161508;12-7-2014;16-7-2014;SC_03;PV-18985;77573;OFF-AR-10003158;22,288;7;0,2;3,9004
CA-2014-161508;12-7-2014;16-7-2014;SC_03;PV-18985;77573;OFF-PA-10001804;16,032;3;0,2;5,6112
CA-2017-130904;11-4-2017;16-4-2017;SC_03;HM-14980;27217;OFF-AR-10000422;1,752;1;0,2;0,1533
CA-2017-130904;11-4-2017;16-4-2017;SC_03;HM-14980;27217;OFF-AR-10000127;20,992;8;0,2;2,3616
CA-2017-133620;13-11-2017;18-11-2017;SC_03;EM-14065;10009;OFF-ST-10004634;11,21;1;0;3,363
CA-2015-142937;5-12-2015;6-12-2015;SC_02;SF-20065;75220;OFF-AR-10003582;45,04;2;0,2;4,504
US-2016-149790;26-9-2016;1-10-2016;SC_03;SC-20380;77095;OFF-BI-10002026;15,624;2;0,8;-24,9984
CA-2016-130778;19-11-2016;25-11-2016;SC_03;ND-18370;11561;OFF-AP-10000595;8,74;2;0;2,2724
CA-2016-130778;19-11-2016;25-11-2016;SC_03;ND-18370;11561;OFF-PA-10001509;44,75;5;0;20,585
CA-2017-144456;8-9-2017;9-9-2017;SC_02;FC-14245;33012;OFF-ST-10001321;61,68;5;0,2;5,397
CA-2017-144456;8-9-2017;9-9-2017;SC_02;FC-14245;33012;TEC-PH-10001750;158,376;3;0,2;13,8579
