Order ID;Order Date;Ship Date;Ship Code;Customer ID;Postal Code;Product ID;Sales;Quantity;Discount;Profit
CA-2017-116855;17-12-2017;21-12-2017;SC_03;AI-10855;23320;FUR-CH-10003846;504,9;5;0;80,784
US-2016-164189;24-3-2016;28-3-2016;SC_03;DR-12880;97030;TEC-PH-10003691;403,168;4;0,2;25,198
CA-2015-168480;21-9-2015;27-9-2015;SC_03;DM-12955;48146;FUR-BO-10000468;194,32;4;0;31,0912
CA-2015-168480;21-9-2015;27-9-2015;SC_03;DM-12955;48146;OFF-AR-10001044;25,99;1;0;7,5371
US-2016-114293;21-11-2016;26-11-2016;SC_03;JH-16180;97030;FUR-CH-10003833;195,136;4;0,2;-12,196
CA-2017-134173;16-9-2017;21-9-2017;SC_03;AB-10060;19143;OFF-PA-10004355;20,736;4;0,2;7,2576
US-2015-123960;11-6-2015;16-6-2015;SC_03;BD-11605;71203;TEC-AC-10003038;53,7;6;0;10,203
US-2015-123960;11-6-2015;16-6-2015;SC_03;BD-11605;71203;OFF-BI-10002799;36,26;7;0;16,6796
US-2015-123960;11-6-2015;16-6-2015;SC_03;BD-11605;71203;OFF-AR-10003582;56,3;2;0;15,764
US-2015-123960;11-6-2015;16-6-2015;SC_03;BD-11605;71203;OFF-PA-10004451;32,4;5;0;15,552
US-2015-123960;11-6-2015;16-6-2015;SC_03;BD-11605;71203;FUR-FU-10004666;29,16;2;0;10,7892
CA-2017-101749;3-10-2017;8-10-2017;SC_03;AS-10045;91104;FUR-TA-10001520;171,288;3;0,2;-6,4233
US-2016-147991;5-5-2016;9-5-2016;SC_03;ZD-21925;37421;FUR-FU-10004270;16,72;5;0,2;3,344
CA-2017-149559;11-9-2017;12-9-2017;SC_01;KF-16285;90805;OFF-PA-10003172;12,96;2;0;6,2208
CA-2017-149559;11-9-2017;12-9-2017;SC_01;KF-16285;90805;OFF-EN-10002312;22,18;2;0;10,8682
CA-2017-149559;11-9-2017;12-9-2017;SC_01;KF-16285;90805;FUR-CH-10002320;2054,272;8;0,2;256,784
CA-2015-135174;30-4-2015;2-5-2015;SC_04;BP-11230;45373;TEC-PH-10001530;1022,97;5;0,4;-255,7425
CA-2017-125290;6-11-2017;10-11-2017;SC_04;CC-12430;55407;OFF-AR-10001216;13,9;5;0;3,614
CA-2017-125290;6-11-2017;10-11-2017;SC_04;CC-12430;55407;OFF-PA-10003127;26,38;1;0;12,1348
CA-2014-137351;30-9-2014;4-10-2014;SC_03;DB-13615;98105;OFF-BI-10003910;43,176;7;0,2;13,4925
CA-2017-121419;2-4-2017;4-4-2017;SC_02;TC-21475;31907;FUR-TA-10004534;411,8;2;0;70,006
CA-2017-121419;2-4-2017;4-4-2017;SC_02;TC-21475;31907;TEC-AC-10000892;360;4;0;129,6
US-2017-148054;6-10-2017;11-10-2017;SC_03;NZ-18565;83642;FUR-FU-10003247;41,96;2;0;2,9372
US-2017-148054;6-10-2017;11-10-2017;SC_03;NZ-18565;83642;OFF-AP-10004336;227,84;4;0;66,0736
US-2017-148054;6-10-2017;11-10-2017;SC_03;NZ-18565;83642;OFF-PA-10001295;37,94;2;0;18,2112
CA-2016-128517;9-4-2016;14-4-2016;SC_04;SW-20350;48227;TEC-PH-10002555;517,9;2;0;134,654
CA-2016-128517;9-4-2016;14-4-2016;SC_04;SW-20350;48227;OFF-BI-10000831;5,28;2;0;2,4288
US-2015-100377;28-8-2015;1-9-2015;SC_03;TS-21370;60623;TEC-CO-10001046;2799,96;5;0,2;874,9875
CA-2017-131492;19-10-2017;24-10-2017;SC_04;HH-15010;94110;OFF-EN-10002973;8,96;2;0;4,3008
CA-2017-131492;19-10-2017;24-10-2017;SC_04;HH-15010;94110;OFF-LA-10001641;31,5;10;0;15,12
CA-2017-131492;19-10-2017;24-10-2017;SC_04;HH-15010;94110;FUR-FU-10003878;30,56;2;0;10,3904
CA-2017-131492;19-10-2017;24-10-2017;SC_04;HH-15010;94110;FUR-TA-10003837;24,368;2;0,2;-3,3506
CA-2016-144554;7-11-2016;12-11-2016;SC_03;DM-13345;43055;TEC-AC-10002800;119,976;3;0,2;22,4955
CA-2017-127621;3-3-2017;7-3-2017;SC_03;RE-19450;75081;OFF-PA-10001307;26,88;8;0,2;9,744
CA-2015-145184;27-11-2015;29-11-2015;SC_02;JD-16150;19711;TEC-PH-10002350;83,97;3;0;23,5116
CA-2015-145184;27-11-2015;29-11-2015;SC_02;JD-16150;19711;TEC-AC-10000397;104,97;3;0;7,3479
CA-2017-106859;13-3-2017;18-3-2017;SC_04;BF-11215;87105;OFF-ST-10000615;90,8;8;0;25,424
CA-2017-106859;13-3-2017;18-3-2017;SC_04;BF-11215;87105;TEC-PH-10004531;140,736;8;0,2;49,2576
CA-2017-106859;13-3-2017;18-3-2017;SC_04;BF-11215;87105;TEC-AC-10004001;214,95;5;0;88,1295
CA-2017-106859;13-3-2017;18-3-2017;SC_04;BF-11215;87105;OFF-PA-10001534;45,36;7;0;21,7728
CA-2017-106859;13-3-2017;18-3-2017;SC_04;BF-11215;87105;OFF-PA-10001815;288,24;6;0;138,3552
US-2017-120089;30-11-2017;30-11-2017;SC_01;ML-17755;43615;OFF-AP-10003779;663,936;4;0,2;82,992
CA-2014-119375;17-11-2014;22-11-2014;SC_03;YC-21895;19711;OFF-ST-10002011;2934,33;7;0;792,2691
CA-2014-119375;17-11-2014;22-11-2014;SC_03;YC-21895;19711;FUR-FU-10002379;124,41;3;0;14,9292
CA-2014-119375;17-11-2014;22-11-2014;SC_03;YC-21895;19711;OFF-AR-10003752;57,75;5;0;26,565
CA-2016-125206;3-1-2016;5-1-2016;SC_02;LR-16915;90045;OFF-ST-10003692;114,46;2;0;28,615
CA-2015-126137;3-10-2015;8-10-2015;SC_03;BS-11755;90032;FUR-BO-10004409;120,666;2;0,15;18,4548
CA-2014-143903;20-7-2014;24-7-2014;SC_03;KM-16375;75217;OFF-ST-10003306;342,864;3;0,2;38,5722
CA-2014-143903;20-7-2014;24-7-2014;SC_03;KM-16375;75217;FUR-FU-10003724;16,74;5;0,6;-14,229
CA-2014-143903;20-7-2014;24-7-2014;SC_03;KM-16375;75217;FUR-CH-10002024;981,372;2;0,3;-140,196
CA-2014-104780;21-5-2014;25-5-2014;SC_03;BT-11530;92037;OFF-AR-10003514;31,84;8;0;10,5072
CA-2017-101182;4-9-2017;5-9-2017;SC_02;KB-16405;92307;OFF-PA-10001800;12,96;2;0;6,2208
CA-2017-101182;4-9-2017;5-9-2017;SC_02;KB-16405;92307;TEC-PH-10003589;43,176;3;0,2;15,1116
US-2017-132297;27-5-2017;2-6-2017;SC_03;DW-13480;40214;OFF-BI-10003364;58,34;2;0;28,0032
US-2017-132297;27-5-2017;2-6-2017;SC_03;DW-13480;40214;TEC-PH-10002834;539,97;3;0;134,9925
CA-2014-100328;28-1-2014;3-2-2014;SC_03;JC-15340;10024;OFF-BI-10000343;3,928;1;0,2;1,3257
CA-2017-118773;9-2-2017;14-2-2017;SC_03;TP-21415;77070;OFF-BI-10004584;252,784;4;0,8;-417,0936
CA-2017-118773;9-2-2017;14-2-2017;SC_03;TP-21415;77070;TEC-AC-10002402;127,984;2;0,2;15,998
CA-2017-118773;9-2-2017;14-2-2017;SC_03;TP-21415;77070;FUR-FU-10000550;3,984;2;0,6;-2,6892
CA-2017-118773;9-2-2017;14-2-2017;SC_03;TP-21415;77070;OFF-AP-10000055;12,992;2;0,8;-32,48
US-2017-159205;31-3-2017;2-4-2017;SC_04;DB-12910;42420;FUR-FU-10001591;61;5;0;25,62
US-2017-159205;31-3-2017;2-4-2017;SC_04;DB-12910;42420;TEC-PH-10000526;671,93;7;0;188,1404
CA-2016-112123;3-3-2016;8-3-2016;SC_03;BH-11710;19711;OFF-BI-10001071;447,86;7;0;219,4514
CA-2016-112123;3-3-2016;8-3-2016;SC_03;BH-11710;19711;TEC-PH-10001557;479,95;5;0;129,5865
CA-2016-112123;3-3-2016;8-3-2016;SC_03;BH-11710;19711;OFF-PA-10001977;166,44;3;0;79,8912
CA-2015-114468;23-8-2015;23-8-2015;SC_01;TD-20995;60440;OFF-SU-10004231;31,68;4;0,2;2,772
CA-2015-114468;23-8-2015;23-8-2015;SC_01;TD-20995;60440;OFF-PA-10000809;10,368;2;0,2;3,6288
CA-2015-114468;23-8-2015;23-8-2015;SC_01;TD-20995;60440;OFF-FA-10003021;12,032;8;0,2;2,256
CA-2015-114468;23-8-2015;23-8-2015;SC_01;TD-20995;60440;OFF-AP-10000696;5,768;2;0,8;-13,5548
CA-2017-135692;27-4-2017;1-5-2017;SC_03;CV-12805;76106;OFF-LA-10001158;33,12;4;0,2;11,592
CA-2017-135692;27-4-2017;1-5-2017;SC_03;CV-12805;76106;FUR-BO-10002268;220,2656;4;0,32;-42,1096
CA-2017-131233;14-4-2017;19-4-2017;SC_03;CS-12355;10024;OFF-BI-10000829;10,776;3;0,2;3,5022
CA-2017-131233;14-4-2017;19-4-2017;SC_03;CS-12355;10024;FUR-BO-10003441;242,352;3;0,2;9,0882
CA-2017-119578;22-12-2017;27-12-2017;SC_04;JG-15310;2908;OFF-SU-10003505;695,16;6;0;34,758
CA-2017-119578;22-12-2017;27-12-2017;SC_04;JG-15310;2908;FUR-BO-10003660;220,98;1;0;50,8254
CA-2016-124562;8-12-2016;12-12-2016;SC_03;JP-16135;43229;OFF-BI-10001267;12,957;7;0,7;-9,5018
US-2017-140074;23-3-2017;29-3-2017;SC_03;EC-14050;10024;OFF-PA-10002741;25,68;6;0;11,556
CA-2016-103037;25-7-2016;29-7-2016;SC_03;KH-16630;77070;OFF-LA-10004345;15,712;4;0,2;5,6956
CA-2017-127460;10-7-2017;14-7-2017;SC_03;FG-14260;60505;OFF-ST-10004340;298,464;6;0,2;26,1156
CA-2016-121671;17-7-2016;22-7-2016;SC_03;AA-10480;65807;OFF-PA-10001471;21,93;3;0;10,0878
CA-2016-121671;17-7-2016;22-7-2016;SC_03;AA-10480;65807;OFF-ST-10002344;242,94;3;0;4,8588
CA-2016-121671;17-7-2016;22-7-2016;SC_03;AA-10480;65807;OFF-PA-10001892;7,64;1;0;3,7436
CA-2016-121671;17-7-2016;22-7-2016;SC_03;AA-10480;65807;OFF-PA-10001934;51,84;8;0;25,4016
CA-2016-121671;17-7-2016;22-7-2016;SC_03;AA-10480;65807;OFF-ST-10000078;265,17;1;0;47,7306
CA-2016-150350;23-8-2016;30-8-2016;SC_03;MS-17770;98105;TEC-MA-10001972;837,6;3;0,2;62,82
CA-2016-150350;23-8-2016;30-8-2016;SC_03;MS-17770;98105;OFF-EN-10002504;135,9;5;0;63,873
CA-2016-150350;23-8-2016;30-8-2016;SC_03;MS-17770;98105;OFF-PA-10002160;34,68;6;0;16,9932
CA-2016-150350;23-8-2016;30-8-2016;SC_03;MS-17770;98105;FUR-CH-10001973;532,704;6;0,2;-39,9528
CA-2016-150350;23-8-2016;30-8-2016;SC_03;MS-17770;98105;OFF-AP-10001492;43,1;5;0;11,206
CA-2016-150350;23-8-2016;30-8-2016;SC_03;MS-17770;98105;OFF-SU-10002189;15,88;4;0;0,1588
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;FUR-CH-10003312;1123,92;5;0,2;-182,637
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;TEC-PH-10002496;249,584;2;0,2;31,198
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;FUR-FU-10003464;48,672;3;0,2;7,3008
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;OFF-AR-10000380;60,768;2;0,2;7,596
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;OFF-BI-10004593;78,6;5;0,7;-62,88
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;OFF-BI-10001308;3,768;2;0,7;-3,14
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;OFF-ST-10001780;1036,624;2;0,2;51,8312
CA-2015-121720;11-6-2015;12-6-2015;SC_02;JE-15610;33801;OFF-ST-10003816;563,808;4;0,2;21,1428
CA-2017-149895;8-9-2017;12-9-2017;SC_03;EB-14110;19134;TEC-PH-10002200;258,528;2;0,4;-47,3968
CA-2017-147564;2-10-2017;6-10-2017;SC_03;BP-11155;10011;OFF-PA-10004438;49,12;4;0;23,0864
CA-2014-136399;16-12-2014;17-12-2014;SC_02;CC-12100;90049;FUR-FU-10004090;44,46;2;0;14,6718
CA-2014-136399;16-12-2014;17-12-2014;SC_02;CC-12100;90049;FUR-CH-10002602;241,568;2;0,2;18,1176
CA-2014-136399;16-12-2014;17-12-2014;SC_02;CC-12100;90049;TEC-AC-10001142;395;5;0;39,5
CA-2014-136399;16-12-2014;17-12-2014;SC_02;CC-12100;90049;TEC-PH-10004977;627,168;4;0,2;70,5564
CA-2014-107916;24-8-2014;26-8-2014;SC_02;JP-15460;11572;FUR-FU-10004586;13,28;2;0;6,3744
CA-2014-107916;24-8-2014;26-8-2014;SC_02;JP-15460;11572;OFF-BI-10001116;12,672;3;0,2;4,4352
CA-2017-164168;12-11-2017;18-11-2017;SC_03;LS-16975;75081;OFF-BI-10000666;30,56;5;0,8;-45,84
CA-2017-164168;12-11-2017;18-11-2017;SC_03;LS-16975;75081;OFF-ST-10002583;77,952;3;0,2;-15,5904
CA-2017-164168;12-11-2017;18-11-2017;SC_03;LS-16975;75081;TEC-PH-10004908;67,992;1;0,2;8,499
CA-2017-164168;12-11-2017;18-11-2017;SC_03;LS-16975;75081;OFF-EN-10001219;12,224;2;0,2;4,4312
CA-2017-164168;12-11-2017;18-11-2017;SC_03;LS-16975;75081;TEC-AC-10004568;44,784;2;0,2;-0,5598
CA-2017-164168;12-11-2017;18-11-2017;SC_03;LS-16975;75081;FUR-FU-10001756;22,848;3;0,6;-17,7072
CA-2015-112557;25-4-2015;28-4-2015;SC_02;JL-15850;10035;OFF-AP-10002311;206,43;3;0;90,8292
US-2014-122959;12-12-2014;12-12-2014;SC_01;CY-12745;78207;OFF-BI-10003650;210,392;2;0,8;-336,6272
CA-2017-162572;25-9-2017;27-9-2017;SC_04;RB-19360;45231;TEC-AC-10003628;119,96;5;0,2;35,988
CA-2017-162572;25-9-2017;27-9-2017;SC_04;RB-19360;45231;OFF-AR-10001547;10,608;6;0,2;0,9282
US-2016-148110;5-9-2016;11-9-2016;SC_03;AR-10825;78745;FUR-CH-10002647;347,802;7;0,3;-24,843
CA-2017-131828;11-2-2017;13-2-2017;SC_04;CS-11845;98105;FUR-CH-10004495;963,136;4;0,2;108,3528
CA-2017-131828;11-2-2017;13-2-2017;SC_04;CS-11845;98105;TEC-PH-10002923;88,776;3;0,2;7,7679
CA-2014-109218;30-6-2014;3-7-2014;SC_04;AR-10825;90004;OFF-AR-10001374;32,4;5;0;10,368
CA-2016-120558;7-6-2016;10-6-2016;SC_02;RD-19810;10035;OFF-PA-10003441;32,4;5;0;15,552
US-2014-109036;20-12-2014;25-12-2014;SC_03;KH-16510;98103;OFF-LA-10002043;31,05;3;0;14,904
CA-2015-147830;15-12-2015;18-12-2015;SC_02;NF-18385;43055;TEC-AC-10002049;2025,36;6;0,2;607,608
CA-2015-147830;15-12-2015;18-12-2015;SC_02;NF-18385;43055;TEC-MA-10000418;1799,994;2;0,7;-2639,9912
CA-2015-147830;15-12-2015;18-12-2015;SC_02;NF-18385;43055;TEC-PH-10004908;101,988;2;0,4;-16,998
CA-2015-147830;15-12-2015;18-12-2015;SC_02;NF-18385;43055;FUR-FU-10004091;262,864;7;0,2;69,0018
CA-2017-150497;20-7-2017;24-7-2017;SC_03;SM-20950;55369;OFF-BI-10004600;735,98;2;0;331,191
CA-2014-128986;3-8-2014;5-8-2014;SC_04;GH-14410;85301;OFF-PA-10001289;93,024;3;0,2;33,7212
CA-2015-139584;24-8-2015;28-8-2015;SC_03;EM-13810;10009;FUR-TA-10001539;284,364;2;0,4;-75,8304
CA-2015-139584;24-8-2015;28-8-2015;SC_03;EM-13810;10009;TEC-AC-10001266;26;2;0;11,7
US-2016-162677;26-3-2016;27-3-2016;SC_02;DB-13210;28540;OFF-ST-10001291;67,64;5;0,2;5,9185
US-2016-162677;26-3-2016;27-3-2016;SC_02;DB-13210;28540;TEC-AC-10001314;119,976;3;0,2;-17,9964
US-2014-150924;12-9-2014;16-9-2014;SC_04;PT-19090;77070;OFF-BI-10004040;5,18;5;0,8;-8,029
CA-2014-153969;21-9-2014;25-9-2014;SC_03;HF-14995;94109;OFF-EN-10001539;15,56;2;0;7,3132
CA-2014-153969;21-9-2014;25-9-2014;SC_03;HF-14995;94109;OFF-EN-10004483;78,35;5;0;36,8245
CA-2014-153969;21-9-2014;25-9-2014;SC_03;HF-14995;94109;OFF-AR-10001615;59,52;3;0;15,4752
CA-2014-153969;21-9-2014;25-9-2014;SC_03;HF-14995;94109;OFF-PA-10000327;38,52;9;0;17,334
CA-2014-153969;21-9-2014;25-9-2014;SC_03;HF-14995;94109;TEC-PH-10001299;239,984;2;0,2;23,9984
CA-2014-153969;21-9-2014;25-9-2014;SC_03;HF-14995;94109;OFF-PA-10002246;19,35;3;0;9,4815
CA-2016-146682;29-10-2016;31-10-2016;SC_02;KW-16435;48911;FUR-FU-10002671;67;5;0;32,16
CA-2016-138695;28-5-2016;3-6-2016;SC_03;KC-16675;32303;FUR-CH-10003833;390,272;8;0,2;-24,392
CA-2016-138695;28-5-2016;3-6-2016;SC_03;KC-16675;32303;OFF-PA-10001667;62,192;13;0,2;19,435
CA-2017-107461;21-12-2017;26-12-2017;SC_04;PK-19075;29203;OFF-BI-10002003;23,88;6;0;11,2236
US-2016-133879;21-3-2016;28-3-2016;SC_03;KT-16465;60623;OFF-BI-10004465;3,168;2;0,8;-4,752
US-2016-133879;21-3-2016;28-3-2016;SC_03;KT-16465;60623;FUR-CH-10000665;528,43;5;0,3;0
US-2016-133879;21-3-2016;28-3-2016;SC_03;KT-16465;60623;OFF-AR-10004956;13,392;3;0,2;1,5066
CA-2017-157483;11-11-2017;18-11-2017;SC_03;EP-13915;48227;OFF-AR-10004260;181,86;7;0;50,9208
US-2017-132059;23-9-2017;29-9-2017;SC_03;AP-10915;80525;FUR-BO-10001811;180,588;2;0,7;-240,784
US-2017-132059;23-9-2017;29-9-2017;SC_03;AP-10915;80525;TEC-AC-10003280;47,984;2;0,2;0,5998
CA-2017-122280;10-9-2017;10-9-2017;SC_01;SH-20395;10024;OFF-PA-10004911;18,76;2;0;9,0048
CA-2017-105235;5-12-2017;11-12-2017;SC_03;SM-20950;10011;FUR-FU-10001487;20,94;3;0;6,0726
CA-2017-105235;5-12-2017;11-12-2017;SC_03;SM-20950;10011;FUR-FU-10000521;58,68;2;0;18,1908
CA-2017-105235;5-12-2017;11-12-2017;SC_03;SM-20950;10011;OFF-AP-10001271;254,9;5;0;68,823
CA-2017-152912;9-11-2017;12-11-2017;SC_04;BM-11650;21044;OFF-BI-10004728;9,64;2;0;4,4344
CA-2017-152912;9-11-2017;12-11-2017;SC_04;BM-11650;21044;TEC-AC-10004666;826,62;3;0;355,4466
CA-2017-152912;9-11-2017;12-11-2017;SC_04;BM-11650;21044;OFF-ST-10003208;1633,14;9;0;473,6106
CA-2017-152912;9-11-2017;12-11-2017;SC_04;BM-11650;21044;OFF-ST-10003208;544,38;3;0;157,8702
CA-2014-123498;7-11-2014;9-11-2014;SC_02;TC-20980;77041;OFF-BI-10000632;26,046;3;0,8;-44,2782
CA-2014-123498;7-11-2014;9-11-2014;SC_02;TC-20980;77041;OFF-EN-10004773;74,352;3;0,2;26,9526
CA-2017-159352;12-3-2017;17-3-2017;SC_03;KB-16585;1852;TEC-PH-10004700;69,93;7;0;32,1678
US-2017-146416;20-10-2017;22-10-2017;SC_04;JE-16165;95695;OFF-LA-10003714;3,75;1;0;1,8
US-2017-146416;20-10-2017;22-10-2017;SC_04;JE-16165;95695;OFF-BI-10001787;20,928;4;0,2;7,5864
US-2015-163783;27-12-2015;1-1-2016;SC_03;DR-12940;60610;OFF-ST-10002957;12,672;3;0,2;-3,168
CA-2017-123981;2-10-2017;8-10-2017;SC_03;RW-19630;10035;TEC-PH-10002115;65,99;1;0;17,1574
CA-2017-158953;4-6-2017;8-6-2017;SC_03;ML-18040;77489;OFF-BI-10002557;6,37;7;0,8;-9,555
CA-2014-165428;1-9-2014;4-9-2014;SC_02;JL-15130;77036;OFF-BI-10002949;3,648;3;0,8;-6,0192
CA-2014-165428;1-9-2014;4-9-2014;SC_02;JL-15130;77036;OFF-PA-10004100;31,104;6;0,2;10,8864
CA-2016-169026;8-8-2016;13-8-2016;SC_03;CM-12655;39212;OFF-FA-10001883;23,34;3;0;0,2334
CA-2017-109750;22-7-2017;28-7-2017;SC_03;FH-14365;10009;TEC-PH-10000702;29,97;3;0;14,0859
CA-2015-149384;10-7-2015;10-7-2015;SC_01;EH-13945;85281;OFF-BI-10003196;3,366;3;0,7;-2,244
CA-2014-131527;1-12-2014;7-12-2014;SC_03;TB-21280;28540;TEC-PH-10001644;95,968;4;0,2;9,5968
CA-2017-164000;18-12-2017;22-12-2017;SC_03;AH-10030;19134;OFF-AR-10003183;18,704;7;0,2;2,338
CA-2014-164224;18-5-2014;20-5-2014;SC_04;TT-21070;44312;FUR-FU-10000308;149,232;3;0,2;3,7308
CA-2014-164224;18-5-2014;20-5-2014;SC_04;TT-21070;44312;OFF-PA-10001526;15,936;4;0,2;5,7768
CA-2014-158372;10-11-2014;16-11-2014;SC_03;RD-19900;92037;TEC-PH-10002103;601,536;8;0,2;60,1536
CA-2014-158372;10-11-2014;16-11-2014;SC_03;RD-19900;92037;TEC-AC-10004209;10,99;1;0;4,2861
CA-2014-158372;10-11-2014;16-11-2014;SC_03;RD-19900;92037;FUR-FU-10000397;39,88;2;0;11,1664
CA-2014-158372;10-11-2014;16-11-2014;SC_03;RD-19900;92037;OFF-PA-10002137;62,24;8;0;28,008
CA-2014-158372;10-11-2014;16-11-2014;SC_03;RD-19900;92037;FUR-FU-10001867;53,2;5;0;14,896
CA-2014-158372;10-11-2014;16-11-2014;SC_03;RD-19900;92037;OFF-LA-10000407;39,84;8;0;18,3264
CA-2016-108882;9-1-2016;15-1-2016;SC_03;LA-16780;93727;TEC-AC-10000420;349,95;5;0;118,983
CA-2016-108882;9-1-2016;15-1-2016;SC_03;LA-16780;93727;TEC-PH-10002726;377,928;9;0,2;141,723
US-2017-108245;22-9-2017;27-9-2017;SC_03;SH-19975;77581;OFF-EN-10001415;13,392;3;0,2;5,022
US-2017-108245;22-9-2017;27-9-2017;SC_03;SH-19975;77581;OFF-BI-10000773;11,228;7;0,8;-18,5262
CA-2014-142314;23-12-2014;28-12-2014;SC_03;SF-20200;47374;OFF-AP-10002350;207,24;11;0;58,0272
CA-2016-132409;26-5-2016;1-6-2016;SC_03;TH-21235;19134;OFF-AR-10001919;1,504;1;0,2;0,1692
CA-2016-132409;26-5-2016;1-6-2016;SC_03;TH-21235;19134;OFF-AP-10002082;34,848;2;0,2;6,534
CA-2017-150189;8-7-2017;10-7-2017;SC_02;VG-21790;94403;OFF-LA-10002762;75,18;6;0;35,3346
CA-2014-114433;13-5-2014;17-5-2014;SC_03;NP-18325;94601;TEC-AC-10002800;149,97;3;0;52,4895
CA-2017-104640;10-11-2017;16-11-2017;SC_03;FH-14275;10024;OFF-BI-10003925;931,176;3;0,2;314,2719
CA-2017-104640;10-11-2017;16-11-2017;SC_03;FH-14275;10024;TEC-PH-10002200;430,88;2;0;124,9552
US-2015-137008;2-10-2015;8-10-2015;SC_03;JP-15460;8701;OFF-PA-10001295;94,85;5;0;45,528
US-2015-137008;2-10-2015;8-10-2015;SC_03;JP-15460;8701;OFF-EN-10002500;51,12;4;0;23,004
US-2015-137008;2-10-2015;8-10-2015;SC_03;JP-15460;8701;TEC-AC-10000892;90;1;0;32,4
CA-2014-108189;2-10-2014;5-10-2014;SC_02;ES-14080;85281;OFF-PA-10001838;9,408;2;0,2;3,4104
CA-2014-108189;2-10-2014;5-10-2014;SC_02;ES-14080;85281;OFF-FA-10000735;4,672;2;0,2;1,46
CA-2014-108189;2-10-2014;5-10-2014;SC_02;ES-14080;85281;TEC-PH-10001760;318,4;2;0,2;107,46
CA-2014-108189;2-10-2014;5-10-2014;SC_02;ES-14080;85281;OFF-EN-10004846;12,768;6;0,2;4,6284
CA-2014-108189;2-10-2014;5-10-2014;SC_02;ES-14080;85281;OFF-SU-10003567;15,36;2;0,2;-3,264
CA-2014-108189;2-10-2014;5-10-2014;SC_02;ES-14080;85281;TEC-PH-10001557;230,376;3;0,2;20,1579
CA-2014-108189;2-10-2014;5-10-2014;SC_02;ES-14080;85281;TEC-AC-10003038;7,16;1;0,2;-0,0895
CA-2014-154641;11-8-2014;16-8-2014;SC_03;KL-16645;10035;OFF-ST-10004459;375,34;1;0;18,767
CA-2017-131625;1-9-2017;5-9-2017;SC_04;BN-11515;10009;FUR-FU-10004960;114,9;5;0;39,066
US-2017-156356;16-4-2017;22-4-2017;SC_03;ND-18370;77095;OFF-BI-10000632;26,046;3;0,8;-44,2782
US-2017-156356;16-4-2017;22-4-2017;SC_03;ND-18370;77095;OFF-BI-10001107;2,896;1;0,8;-4,7784
US-2017-156356;16-4-2017;22-4-2017;SC_03;ND-18370;77095;OFF-ST-10002301;32,544;2;0,2;-7,7292
CA-2016-138933;24-4-2016;27-4-2016;SC_02;JL-15130;92503;OFF-BI-10003355;3,984;1;0,2;1,3944
CA-2016-140746;15-1-2016;15-1-2016;SC_01;RC-19825;6824;FUR-TA-10002903;181,797;1;0,3;-15,5826
CA-2016-146836;2-5-2016;2-5-2016;SC_01;CC-12475;10024;OFF-ST-10001580;44,94;3;0;12,5832
CA-2016-146836;2-5-2016;2-5-2016;SC_01;CC-12475;10024;OFF-BI-10000315;45,576;3;0,2;15,9516
US-2016-127971;20-11-2016;27-11-2016;SC_03;DW-13195;77095;FUR-CH-10003774;318,43;5;0,3;-77,333
US-2016-127971;20-11-2016;27-11-2016;SC_03;DW-13195;77095;TEC-PH-10003095;122,92;7;0,2;46,095
US-2016-127971;20-11-2016;27-11-2016;SC_03;DW-13195;77095;FUR-FU-10000023;7,068;3;0,6;-2,8272
US-2016-140809;1-2-2016;3-2-2016;SC_02;CK-12760;22204;OFF-ST-10002214;56,45;5;0;14,677
CA-2017-114524;31-3-2017;5-4-2017;SC_04;EG-13900;60623;OFF-BI-10002799;13,468;13;0,8;-22,8956
CA-2017-113355;1-12-2017;5-12-2017;SC_03;SJ-20215;75051;TEC-PH-10004912;219,8;5;0,2;24,7275
CA-2017-113355;1-12-2017;5-12-2017;SC_03;SJ-20215;75051;FUR-CH-10002602;317,058;3;0,3;-18,1176
US-2017-140907;10-12-2017;12-12-2017;SC_04;BP-11185;98103;TEC-AC-10004510;49,08;3;0;4,908
US-2017-140907;10-12-2017;12-12-2017;SC_04;BP-11185;98103;OFF-ST-10000060;324,9;5;0;38,988
US-2017-140907;10-12-2017;12-12-2017;SC_04;BP-11185;98103;OFF-AR-10000799;18,24;3;0;5,2896
CA-2016-159730;17-9-2016;21-9-2016;SC_03;SJ-20125;98103;FUR-CH-10004875;113,888;2;0,2;9,9652
CA-2016-159730;17-9-2016;21-9-2016;SC_03;SJ-20125;98103;TEC-PH-10002085;105,584;2;0,2;7,9188
CA-2016-157868;23-12-2016;29-12-2016;SC_03;MC-17590;49505;OFF-FA-10000992;24,85;7;0;11,6795
CA-2017-119389;17-4-2017;19-4-2017;SC_02;BG-11740;19120;FUR-FU-10001473;60,312;3;0,2;5,2773
CA-2017-110373;27-10-2017;30-10-2017;SC_04;MA-17560;60610;OFF-AR-10003045;7,056;3;0,2;2,205
